artist_name,artist_id,album_id,album_type,album_images,album_release_date,album_release_year,album_release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_id,analysis_url,time_signature,artists,available_markets,disc_number,duration_ms,explicit,track_href,is_local,track_name,track_preview_url,track_number,type,track_uri,external_urls.spotify,album_name,key_name,mode_name,key_mode
BTS,3Nrfpe0tUJi4K4DXYWgMUX,0mEeCuKJQ8Xh9tQ5dMm89X,album,,2015-04-29,2015,day,0.704,0.96,1,-2.606,0,0.192,0.0808,0,0.383,0.751,116.024,1sz4drpDPpHVrPUgnXGaNn,https://api.spotify.com/v1/audio-analysis/1sz4drpDPpHVrPUgnXGaNn,4,,,1,244156,FALSE,https://api.spotify.com/v1/tracks/1sz4drpDPpHVrPUgnXGaNn,FALSE,Boyz with Fun,https://p.scdn.co/mp3-preview/68ce3eab3bc4582c505ae35ff774915b3f6d68c2?cid=454ac19c68f841c7a9f712be19a65d51,6,track,spotify:track:1sz4drpDPpHVrPUgnXGaNn,https://open.spotify.com/track/1sz4drpDPpHVrPUgnXGaNn,HYYH,C#,minor,C# minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,0mEeCuKJQ8Xh9tQ5dMm89X,album,,2015-04-29,2015,day,0.684,0.914,0,-3.199,1,0.204,0.0128,0,0.0543,0.929,159.996,0jo4304s0u51JHHCv7it9K,https://api.spotify.com/v1/audio-analysis/0jo4304s0u51JHHCv7it9K,4,,,1,292569,FALSE,https://api.spotify.com/v1/tracks/0jo4304s0u51JHHCv7it9K,FALSE,Moving On,https://p.scdn.co/mp3-preview/5c44c7a7e560ea106632b428d27edca8fc7b9d03?cid=454ac19c68f841c7a9f712be19a65d51,8,track,spotify:track:0jo4304s0u51JHHCv7it9K,https://open.spotify.com/track/0jo4304s0u51JHHCv7it9K,HYYH,C,major,C major
BTS,3Nrfpe0tUJi4K4DXYWgMUX,1vhNGBTFoaSTLbHjPGFIlF,album,,2016-10-10,2016,day,0.573,0.89,5,-3.53,0,0.214,0.0212,0,0.132,0.242,130.251,1hlT8F0X27uf3fpOWawjbY,https://api.spotify.com/v1/audio-analysis/1hlT8F0X27uf3fpOWawjbY,4,,,1,121770,FALSE,https://api.spotify.com/v1/tracks/1hlT8F0X27uf3fpOWawjbY,FALSE,Intro: Boy Meets Evil,https://p.scdn.co/mp3-preview/57424f11a04e28cc9c1364eeac67ea18ea1ddf51?cid=454ac19c68f841c7a9f712be19a65d51,1,track,spotify:track:1hlT8F0X27uf3fpOWawjbY,https://open.spotify.com/track/1hlT8F0X27uf3fpOWawjbY,Wings,F,minor,F minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,1vhNGBTFoaSTLbHjPGFIlF,album,,2016-10-10,2016,day,0.584,0.885,0,-3.571,0,0.104,0.0244,0,0.357,0.605,92.9,2u54HNQamwFuOMLSuhSRom,https://api.spotify.com/v1/audio-analysis/2u54HNQamwFuOMLSuhSRom,4,,,1,217051,FALSE,https://api.spotify.com/v1/tracks/2u54HNQamwFuOMLSuhSRom,FALSE,Blood Sweat & Tears,https://p.scdn.co/mp3-preview/585efc683a5dec9b84540a1322f06a31a0b4777d?cid=454ac19c68f841c7a9f712be19a65d51,2,track,spotify:track:2u54HNQamwFuOMLSuhSRom,https://open.spotify.com/track/2u54HNQamwFuOMLSuhSRom,Wings,C,minor,C minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,1vhNGBTFoaSTLbHjPGFIlF,album,,2016-10-10,2016,day,0.566,0.842,9,-5.222,0,0.0442,0.00357,2.53e-4,0.141,0.308,131.05,0bGJHUPR6ems9tzIljlPFR,https://api.spotify.com/v1/audio-analysis/0bGJHUPR6ems9tzIljlPFR,4,,,1,229740,FALSE,https://api.spotify.com/v1/tracks/0bGJHUPR6ems9tzIljlPFR,FALSE,Begin,https://p.scdn.co/mp3-preview/b110f572b89ef67b79bc2e887d7739f5dab6ab7b?cid=454ac19c68f841c7a9f712be19a65d51,3,track,spotify:track:0bGJHUPR6ems9tzIljlPFR,https://open.spotify.com/track/0bGJHUPR6ems9tzIljlPFR,Wings,A,minor,A minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,1vhNGBTFoaSTLbHjPGFIlF,album,,2016-10-10,2016,day,0.541,0.779,6,-5.581,0,0.033,0.00338,0,0.177,0.501,94.069,1nWB8isqs2tviWk20G5pow,https://api.spotify.com/v1/audio-analysis/1nWB8isqs2tviWk20G5pow,3,,,1,215752,FALSE,https://api.spotify.com/v1/tracks/1nWB8isqs2tviWk20G5pow,FALSE,Lie,https://p.scdn.co/mp3-preview/5462e379810dbe6cf9031125a7997e2ea1a4a692?cid=454ac19c68f841c7a9f712be19a65d51,4,track,spotify:track:1nWB8isqs2tviWk20G5pow,https://open.spotify.com/track/1nWB8isqs2tviWk20G5pow,Wings,F#,minor,F# minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,1vhNGBTFoaSTLbHjPGFIlF,album,,2016-10-10,2016,day,0.566,0.475,0,-5.556,0,0.089,0.148,0,0.139,0.335,136.442,3LTwMQ9kkn5VVhP3jipBlR,https://api.spotify.com/v1/audio-analysis/3LTwMQ9kkn5VVhP3jipBlR,4,,,1,216063,FALSE,https://api.spotify.com/v1/tracks/3LTwMQ9kkn5VVhP3jipBlR,FALSE,Stigma,https://p.scdn.co/mp3-preview/e5963e78a53341fa5286423559cd38ccc11cc406?cid=454ac19c68f841c7a9f712be19a65d51,5,track,spotify:track:3LTwMQ9kkn5VVhP3jipBlR,https://open.spotify.com/track/3LTwMQ9kkn5VVhP3jipBlR,Wings,C,minor,C minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,1vhNGBTFoaSTLbHjPGFIlF,album,,2016-10-10,2016,day,0.545,0.74,8,-5.997,0,0.308,0.364,0,0.164,0.671,86.842,1UeVC9gDeHxwlWOQyQJerj,https://api.spotify.com/v1/audio-analysis/1UeVC9gDeHxwlWOQyQJerj,4,,,1,189795,FALSE,https://api.spotify.com/v1/tracks/1UeVC9gDeHxwlWOQyQJerj,FALSE,First Love,https://p.scdn.co/mp3-preview/69a0455fe6d79a93ab62788937c88fd3f418dd33?cid=454ac19c68f841c7a9f712be19a65d51,6,track,spotify:track:1UeVC9gDeHxwlWOQyQJerj,https://open.spotify.com/track/1UeVC9gDeHxwlWOQyQJerj,Wings,G#,minor,G# minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,1vhNGBTFoaSTLbHjPGFIlF,album,,2016-10-10,2016,day,0.555,0.607,2,-7.991,1,0.085,0.0135,1.59e-6,0.2,0.273,73.997,6O7358UPKsUumzjumFxVtp,https://api.spotify.com/v1/audio-analysis/6O7358UPKsUumzjumFxVtp,4,,,1,233917,FALSE,https://api.spotify.com/v1/tracks/6O7358UPKsUumzjumFxVtp,FALSE,Reflection,https://p.scdn.co/mp3-preview/05388983732511d1e2bf84325b4fea495187fd53?cid=454ac19c68f841c7a9f712be19a65d51,7,track,spotify:track:6O7358UPKsUumzjumFxVtp,https://open.spotify.com/track/6O7358UPKsUumzjumFxVtp,Wings,D,major,D major
BTS,3Nrfpe0tUJi4K4DXYWgMUX,1vhNGBTFoaSTLbHjPGFIlF,album,,2016-10-10,2016,day,0.543,0.739,5,-4.818,0,0.232,2.26e-4,2.14e-5,0.0816,0.466,185.832,51hIGgLnT8s6gEzjVqKlEF,https://api.spotify.com/v1/audio-analysis/51hIGgLnT8s6gEzjVqKlEF,4,,,1,212275,FALSE,https://api.spotify.com/v1/tracks/51hIGgLnT8s6gEzjVqKlEF,FALSE,MAMA,https://p.scdn.co/mp3-preview/0929faf33177639ed2d4ae844a0cef8227e865d6?cid=454ac19c68f841c7a9f712be19a65d51,8,track,spotify:track:51hIGgLnT8s6gEzjVqKlEF,https://open.spotify.com/track/51hIGgLnT8s6gEzjVqKlEF,Wings,F,minor,F minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,1vhNGBTFoaSTLbHjPGFIlF,album,,2016-10-10,2016,day,0.35,0.498,3,-6.589,1,0.0332,0.023,1.99e-6,0.269,0.34,142.803,3gxNkvcP8scSzL6mGznTn3,https://api.spotify.com/v1/audio-analysis/3gxNkvcP8scSzL6mGznTn3,4,,,1,226160,FALSE,https://api.spotify.com/v1/tracks/3gxNkvcP8scSzL6mGznTn3,FALSE,Awake,https://p.scdn.co/mp3-preview/6b05e6117fdb304dc69b789c98855e187b38461c?cid=454ac19c68f841c7a9f712be19a65d51,9,track,spotify:track:3gxNkvcP8scSzL6mGznTn3,https://open.spotify.com/track/3gxNkvcP8scSzL6mGznTn3,Wings,D#,major,D# major
BTS,3Nrfpe0tUJi4K4DXYWgMUX,1vhNGBTFoaSTLbHjPGFIlF,album,,2016-10-10,2016,day,0.547,0.838,9,-4.157,0,0.0544,3.74e-4,0,0.0562,0.47,85.018,2So2zLatKtnIP0cy3a4Fn0,https://api.spotify.com/v1/audio-analysis/2So2zLatKtnIP0cy3a4Fn0,4,,,1,241787,FALSE,https://api.spotify.com/v1/tracks/2So2zLatKtnIP0cy3a4Fn0,FALSE,Lost,https://p.scdn.co/mp3-preview/4065c1de925dee05fc51fa4d9a1fd83b64c7e858?cid=454ac19c68f841c7a9f712be19a65d51,10,track,spotify:track:2So2zLatKtnIP0cy3a4Fn0,https://open.spotify.com/track/2So2zLatKtnIP0cy3a4Fn0,Wings,A,minor,A minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,1vhNGBTFoaSTLbHjPGFIlF,album,,2016-10-10,2016,day,0.817,0.797,1,-4.395,0,0.0839,0.00533,7.77e-6,0.0551,0.361,119.978,4cTSnpyaIR1qGaTOLJunDM,https://api.spotify.com/v1/audio-analysis/4cTSnpyaIR1qGaTOLJunDM,4,,,1,294463,FALSE,https://api.spotify.com/v1/tracks/4cTSnpyaIR1qGaTOLJunDM,FALSE,BTS Cypher 4,https://p.scdn.co/mp3-preview/1692d6f433c2e5a5d99ce5cdfcd09aa8057e3dc5?cid=454ac19c68f841c7a9f712be19a65d51,11,track,spotify:track:4cTSnpyaIR1qGaTOLJunDM,https://open.spotify.com/track/4cTSnpyaIR1qGaTOLJunDM,Wings,C#,minor,C# minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,1vhNGBTFoaSTLbHjPGFIlF,album,,2016-10-10,2016,day,0.76,0.834,6,-4.992,1,0.0494,0.00125,1.07e-5,0.0868,0.679,107.988,7BFVLQASwcGrxEPsz1teIW,https://api.spotify.com/v1/audio-analysis/7BFVLQASwcGrxEPsz1teIW,4,,,1,213082,FALSE,https://api.spotify.com/v1/tracks/7BFVLQASwcGrxEPsz1teIW,FALSE,Am I Wrong,https://p.scdn.co/mp3-preview/b8ea2c2c216aad86e49f0a2b83a57e29fabe6719?cid=454ac19c68f841c7a9f712be19a65d51,12,track,spotify:track:7BFVLQASwcGrxEPsz1teIW,https://open.spotify.com/track/7BFVLQASwcGrxEPsz1teIW,Wings,F#,major,F# major
BTS,3Nrfpe0tUJi4K4DXYWgMUX,1vhNGBTFoaSTLbHjPGFIlF,album,,2016-10-10,2016,day,0.716,0.906,2,-3.539,1,0.0719,0.00424,0,0.0547,0.763,101.029,52d5NT69mkmr6WzvQJ9vHr,https://api.spotify.com/v1/audio-analysis/52d5NT69mkmr6WzvQJ9vHr,4,,,1,192596,FALSE,https://api.spotify.com/v1/tracks/52d5NT69mkmr6WzvQJ9vHr,FALSE,21st Century Girl,https://p.scdn.co/mp3-preview/5f7247f22c90294707ee9b98615532c10307ee30?cid=454ac19c68f841c7a9f712be19a65d51,13,track,spotify:track:52d5NT69mkmr6WzvQJ9vHr,https://open.spotify.com/track/52d5NT69mkmr6WzvQJ9vHr,Wings,D,major,D major
BTS,3Nrfpe0tUJi4K4DXYWgMUX,1vhNGBTFoaSTLbHjPGFIlF,album,,2016-10-10,2016,day,0.442,0.928,7,-4.096,1,0.207,0.0257,0,0.1,0.601,169.847,3KVOfGrYVjoP1w8T2HVltm,https://api.spotify.com/v1/audio-analysis/3KVOfGrYVjoP1w8T2HVltm,4,,,1,272537,FALSE,https://api.spotify.com/v1/tracks/3KVOfGrYVjoP1w8T2HVltm,FALSE,2! 3!,https://p.scdn.co/mp3-preview/de7a28750b49e5aedc1d860a7d9e81315f58fbb6?cid=454ac19c68f841c7a9f712be19a65d51,14,track,spotify:track:3KVOfGrYVjoP1w8T2HVltm,https://open.spotify.com/track/3KVOfGrYVjoP1w8T2HVltm,Wings,G,major,G major
BTS,3Nrfpe0tUJi4K4DXYWgMUX,1vhNGBTFoaSTLbHjPGFIlF,album,,2016-10-10,2016,day,0.638,0.851,11,-3.042,0,0.0663,0.0102,0,0.114,0.6,124.992,6dNOlenVY8vp29pkMZOd7c,https://api.spotify.com/v1/audio-analysis/6dNOlenVY8vp29pkMZOd7c,4,,,1,144313,FALSE,https://api.spotify.com/v1/tracks/6dNOlenVY8vp29pkMZOd7c,FALSE,Interlude: Wings,https://p.scdn.co/mp3-preview/189733969c3efba2300d67061882fcac855213d2?cid=454ac19c68f841c7a9f712be19a65d51,15,track,spotify:track:6dNOlenVY8vp29pkMZOd7c,https://open.spotify.com/track/6dNOlenVY8vp29pkMZOd7c,Wings,B,minor,B minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,442zUwKHCTO47XPF7cUSqY,album,,2016-09-07,2016,day,0.563,0.909,6,-5.321,0,0.086,0.00148,0.0028,0.364,0.547,87.01,5KLKbUVfdHOTCDybf61LEW,https://api.spotify.com/v1/audio-analysis/5KLKbUVfdHOTCDybf61LEW,4,,,1,138973,FALSE,https://api.spotify.com/v1/tracks/5KLKbUVfdHOTCDybf61LEW,FALSE,Introduction : Youth,https://p.scdn.co/mp3-preview/0c910a387541b5c6c2da2828327877bf5c45965e?cid=454ac19c68f841c7a9f712be19a65d51,1,track,spotify:track:5KLKbUVfdHOTCDybf61LEW,https://open.spotify.com/track/5KLKbUVfdHOTCDybf61LEW,Youth,F#,minor,F# minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,442zUwKHCTO47XPF7cUSqY,album,,2016-09-07,2016,day,0.543,0.832,8,-4.717,1,0.209,0.0168,0,0.0398,0.636,179.963,3UvbL9zd4XTsCL8O6Qp2bR,https://api.spotify.com/v1/audio-analysis/3UvbL9zd4XTsCL8O6Qp2bR,4,,,1,271760,FALSE,https://api.spotify.com/v1/tracks/3UvbL9zd4XTsCL8O6Qp2bR,FALSE,Wishing On A Star,https://p.scdn.co/mp3-preview/a5b460329611a89520baa1252e1f1707721f5e13?cid=454ac19c68f841c7a9f712be19a65d51,9,track,spotify:track:3UvbL9zd4XTsCL8O6Qp2bR,https://open.spotify.com/track/3UvbL9zd4XTsCL8O6Qp2bR,Youth,G#,major,G# major
BTS,3Nrfpe0tUJi4K4DXYWgMUX,442zUwKHCTO47XPF7cUSqY,album,,2016-09-07,2016,day,0.548,0.809,4,-4.533,1,0.185,0.44,0,0.102,0.574,165.892,2offgVA6h500KKIvUYU5kP,https://api.spotify.com/v1/audio-analysis/2offgVA6h500KKIvUYU5kP,4,,,1,284586,FALSE,https://api.spotify.com/v1/tracks/2offgVA6h500KKIvUYU5kP,FALSE,For You,https://p.scdn.co/mp3-preview/91be529540ff901a8c2d568b3c60818cd57484e9?cid=454ac19c68f841c7a9f712be19a65d51,11,track,spotify:track:2offgVA6h500KKIvUYU5kP,https://open.spotify.com/track/2offgVA6h500KKIvUYU5kP,Youth,E,major,E major
BTS,3Nrfpe0tUJi4K4DXYWgMUX,2SfolP7nZFrWM6n5f1R2nU,album,,2016-05-02,2016,day,0.613,0.822,1,-3.48,1,0.062,0.0269,0,0.0783,0.54,139.936,7tBAC0Wr1Z8w1FsV5ioK3t,https://api.spotify.com/v1/audio-analysis/7tBAC0Wr1Z8w1FsV5ioK3t,4,,,1,196505,FALSE,https://api.spotify.com/v1/tracks/7tBAC0Wr1Z8w1FsV5ioK3t,FALSE,Save Me,https://p.scdn.co/mp3-preview/b157c7907fd4fc290319a6a0e26c944bfaaffb3f?cid=454ac19c68f841c7a9f712be19a65d51,11,track,spotify:track:7tBAC0Wr1Z8w1FsV5ioK3t,https://open.spotify.com/track/7tBAC0Wr1Z8w1FsV5ioK3t,Young_Forever,C#,major,C# major
BTS,3Nrfpe0tUJi4K4DXYWgMUX,2SfolP7nZFrWM6n5f1R2nU,album,,2016-05-02,2016,day,0.606,0.815,5,-3.818,0,0.232,0.04,0,0.119,0.386,88.054,7GCvlFoA5z3ad35LQUcht0,https://api.spotify.com/v1/audio-analysis/7GCvlFoA5z3ad35LQUcht0,4,,,1,171803,FALSE,https://api.spotify.com/v1/tracks/7GCvlFoA5z3ad35LQUcht0,FALSE,Epilogue: Young Forever,https://p.scdn.co/mp3-preview/1f1fe7021879abf2f4092efc331bea3ae958ca1f?cid=454ac19c68f841c7a9f712be19a65d51,12,track,spotify:track:7GCvlFoA5z3ad35LQUcht0,https://open.spotify.com/track/7GCvlFoA5z3ad35LQUcht0,Young_Forever,F,minor,F minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,2SfolP7nZFrWM6n5f1R2nU,album,,2016-05-02,2016,day,0.367,0.668,2,-4.484,0,0.052,0.336,0,0.147,0.384,104.961,0Zu1OfDq459OkTa8hbXwi0,https://api.spotify.com/v1/audio-analysis/0Zu1OfDq459OkTa8hbXwi0,4,,,2,226212,FALSE,https://api.spotify.com/v1/tracks/0Zu1OfDq459OkTa8hbXwi0,FALSE,House of Cards - Full Length Edition,https://p.scdn.co/mp3-preview/4ce3c6ce4b8259dbafc1a5dc1b823bd0c28c339c?cid=454ac19c68f841c7a9f712be19a65d51,5,track,spotify:track:0Zu1OfDq459OkTa8hbXwi0,https://open.spotify.com/track/0Zu1OfDq459OkTa8hbXwi0,Young_Forever,D,minor,D minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,2SfolP7nZFrWM6n5f1R2nU,album,,2016-05-02,2016,day,0.462,0.576,2,-5.089,1,0.0831,0.124,0,0.127,0.278,102.972,2S7hgNNvRUE8cquxNhkRSj,https://api.spotify.com/v1/audio-analysis/2S7hgNNvRUE8cquxNhkRSj,4,,,2,221619,FALSE,https://api.spotify.com/v1/tracks/2S7hgNNvRUE8cquxNhkRSj,FALSE,Love Is Not Over - Full Length Edition,https://p.scdn.co/mp3-preview/a31552bb7d95ce50bfa43673215ee5644ae0b237?cid=454ac19c68f841c7a9f712be19a65d51,6,track,spotify:track:2S7hgNNvRUE8cquxNhkRSj,https://open.spotify.com/track/2S7hgNNvRUE8cquxNhkRSj,Young_Forever,D,major,D major
BTS,3Nrfpe0tUJi4K4DXYWgMUX,07Rq17GzCnIdWJcyVHb57G,album,,2017-09-18,2017,day,0.477,0.581,8,-8.795,1,0.119,0.523,0,0.201,0.282,129.571,61RvEx7GLYRHQhG7ldjJo1,https://api.spotify.com/v1/audio-analysis/61RvEx7GLYRHQhG7ldjJo1,4,,,1,139971,FALSE,https://api.spotify.com/v1/tracks/61RvEx7GLYRHQhG7ldjJo1,FALSE,Intro: Serendipity,https://p.scdn.co/mp3-preview/3840361d38870ec1313cf12b460c3e4cf1b2a8d7?cid=454ac19c68f841c7a9f712be19a65d51,1,track,spotify:track:61RvEx7GLYRHQhG7ldjJo1,https://open.spotify.com/track/61RvEx7GLYRHQhG7ldjJo1,LY_Her,G#,major,G# major
BTS,3Nrfpe0tUJi4K4DXYWgMUX,07Rq17GzCnIdWJcyVHb57G,album,,2017-09-18,2017,day,0.599,0.775,1,-4.018,0,0.0543,0.0217,0,0.0678,0.696,129.817,3uRLwBjI2TahxslcMTvpFs,https://api.spotify.com/v1/audio-analysis/3uRLwBjI2TahxslcMTvpFs,4,,,1,223122,FALSE,https://api.spotify.com/v1/tracks/3uRLwBjI2TahxslcMTvpFs,FALSE,DNA,https://p.scdn.co/mp3-preview/5031e0d1f4e1dedd05ade1b24a3beec07d7c75ce?cid=454ac19c68f841c7a9f712be19a65d51,2,track,spotify:track:3uRLwBjI2TahxslcMTvpFs,https://open.spotify.com/track/3uRLwBjI2TahxslcMTvpFs,LY_Her,C#,minor,C# minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,07Rq17GzCnIdWJcyVHb57G,album,,2017-09-18,2017,day,0.655,0.756,8,-4.388,1,0.07,0.0298,0,0.396,0.469,121.936,5C6A1WXVfKvBBQmaFFnBgs,https://api.spotify.com/v1/audio-analysis/5C6A1WXVfKvBBQmaFFnBgs,4,,,1,227191,FALSE,https://api.spotify.com/v1/tracks/5C6A1WXVfKvBBQmaFFnBgs,FALSE,Best Of Me,https://p.scdn.co/mp3-preview/815f6c29bfb8d5e4a727b2073cc62233fc26722f?cid=454ac19c68f841c7a9f712be19a65d51,3,track,spotify:track:5C6A1WXVfKvBBQmaFFnBgs,https://open.spotify.com/track/5C6A1WXVfKvBBQmaFFnBgs,LY_Her,G#,major,G# major
BTS,3Nrfpe0tUJi4K4DXYWgMUX,07Rq17GzCnIdWJcyVHb57G,album,,2017-09-18,2017,day,0.612,0.844,5,-4.694,0,0.0757,0.14,0,0.289,0.652,134.872,6pp6xf9zS55GD4nr318XUH,https://api.spotify.com/v1/audio-analysis/6pp6xf9zS55GD4nr318XUH,4,,,1,196776,FALSE,https://api.spotify.com/v1/tracks/6pp6xf9zS55GD4nr318XUH,FALSE,dimple,https://p.scdn.co/mp3-preview/e8b344f7b8d49ba1f86a9baae120a4522a56fbe7?cid=454ac19c68f841c7a9f712be19a65d51,4,track,spotify:track:6pp6xf9zS55GD4nr318XUH,https://open.spotify.com/track/6pp6xf9zS55GD4nr318XUH,LY_Her,F,minor,F minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,07Rq17GzCnIdWJcyVHb57G,album,,2017-09-18,2017,day,0.583,0.712,2,-4.942,0,0.0326,0.2,0,0.268,0.778,94.051,1ZPeaPDjQOOC8hw1mNjyjF,https://api.spotify.com/v1/audio-analysis/1ZPeaPDjQOOC8hw1mNjyjF,4,,,1,245620,FALSE,https://api.spotify.com/v1/tracks/1ZPeaPDjQOOC8hw1mNjyjF,FALSE,Pied Piper,https://p.scdn.co/mp3-preview/6d820f1430155da5ebdd9925d9616d8e0300274e?cid=454ac19c68f841c7a9f712be19a65d51,5,track,spotify:track:1ZPeaPDjQOOC8hw1mNjyjF,https://open.spotify.com/track/1ZPeaPDjQOOC8hw1mNjyjF,LY_Her,D,minor,D minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,07Rq17GzCnIdWJcyVHb57G,album,,2017-09-18,2017,day,0.315,0.694,3,-15.389,1,0.398,0.38,2.03e-4,0.66,0.327,90.586,6OeYM2861GaP3D1pbBqmbp,https://api.spotify.com/v1/audio-analysis/6OeYM2861GaP3D1pbBqmbp,3,,,1,107062,FALSE,https://api.spotify.com/v1/tracks/6OeYM2861GaP3D1pbBqmbp,FALSE,Skit: Billboard Music Awards Speech,https://p.scdn.co/mp3-preview/d4ede726b15e0bdb0f858b83174eff8b11c993ee?cid=454ac19c68f841c7a9f712be19a65d51,6,track,spotify:track:6OeYM2861GaP3D1pbBqmbp,https://open.spotify.com/track/6OeYM2861GaP3D1pbBqmbp,LY_Her,D#,major,D# major
BTS,3Nrfpe0tUJi4K4DXYWgMUX,07Rq17GzCnIdWJcyVHb57G,album,,2017-09-18,2017,day,0.667,0.889,6,-4.851,1,0.0917,0.00912,0,0.0816,0.541,169.961,4gZGAVECoiutzp64KSHNjE,https://api.spotify.com/v1/audio-analysis/4gZGAVECoiutzp64KSHNjE,4,,,1,238193,FALSE,https://api.spotify.com/v1/tracks/4gZGAVECoiutzp64KSHNjE,FALSE,MIC Drop,https://p.scdn.co/mp3-preview/7f839bd9758df8bc2ed9410a914830300ab153dc?cid=454ac19c68f841c7a9f712be19a65d51,7,track,spotify:track:4gZGAVECoiutzp64KSHNjE,https://open.spotify.com/track/4gZGAVECoiutzp64KSHNjE,LY_Her,F#,major,F# major
BTS,3Nrfpe0tUJi4K4DXYWgMUX,07Rq17GzCnIdWJcyVHb57G,album,,2017-09-18,2017,day,0.856,0.617,10,-5.308,0,0.084,0.171,0,0.0857,0.759,136.081,5vOT8VO87TAnUjh0oADwb1,https://api.spotify.com/v1/audio-analysis/5vOT8VO87TAnUjh0oADwb1,4,,,1,235779,FALSE,https://api.spotify.com/v1/tracks/5vOT8VO87TAnUjh0oADwb1,FALSE,Go Go,https://p.scdn.co/mp3-preview/09974dfc0d4a4efe0c470700d7e9d6b310dbe80d?cid=454ac19c68f841c7a9f712be19a65d51,8,track,spotify:track:5vOT8VO87TAnUjh0oADwb1,https://open.spotify.com/track/5vOT8VO87TAnUjh0oADwb1,LY_Her,A#,minor,A# minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,07Rq17GzCnIdWJcyVHb57G,album,,2017-09-18,2017,day,0.48,0.927,3,-5.704,1,0.27,0.317,0,0.0583,0.45,88.804,559U79ujLJSP6OUyH2nGLl,https://api.spotify.com/v1/audio-analysis/559U79ujLJSP6OUyH2nGLl,4,,,1,228612,FALSE,https://api.spotify.com/v1/tracks/559U79ujLJSP6OUyH2nGLl,FALSE,Outro: Her,https://p.scdn.co/mp3-preview/305aea2c5e9021af458ca6938951554db8d22871?cid=454ac19c68f841c7a9f712be19a65d51,9,track,spotify:track:559U79ujLJSP6OUyH2nGLl,https://open.spotify.com/track/559U79ujLJSP6OUyH2nGLl,LY_Her,D#,major,D# major
BTS,3Nrfpe0tUJi4K4DXYWgMUX,1ldyIW90eel4OGhWov8ybM,album,,2017-02-13,2017,day,0.593,0.945,8,-3.408,1,0.126,0.00174,0,0.923,0.674,110.023,6MUzTwv51p7cfxSjeqCwbi,https://api.spotify.com/v1/audio-analysis/6MUzTwv51p7cfxSjeqCwbi,4,,,1,231859,FALSE,https://api.spotify.com/v1/tracks/6MUzTwv51p7cfxSjeqCwbi,FALSE,Not Today,https://p.scdn.co/mp3-preview/075464cbcedce913fcb3b9e57905bc2020d66e40?cid=454ac19c68f841c7a9f712be19a65d51,16,track,spotify:track:6MUzTwv51p7cfxSjeqCwbi,https://open.spotify.com/track/6MUzTwv51p7cfxSjeqCwbi,You_Never_Walk_Alone,G#,major,G# major
